index,pos,driver,gap,time remaining
1,1,George,- -,00:16:17
1,2,Nicholas,- -,00:16:17
1,3,Lewis,- -,00:16:17
1,4,Valtteri,- -,00:16:17
1,5,Max,- -,00:16:17
1,6,Carlos,- -,00:16:17
1,7,Sergio,- -,00:16:17
1,8,Charles,- -,00:16:17
1,9,Pierre,- -,00:16:17
1,10,Lance,- -,00:16:17
1,11,Alexander,- -,00:16:17
1,12,Daniel,- -,00:16:17
1,13,Esteban,- -,00:16:17
1,14,Sebastian,- -,00:16:17
1,15,Romain,- -,00:16:17
1,16,Kimi,- -,00:16:17
1,17,Lando,- -,00:16:17
1,18,Daniil,- -,00:16:17
1,19,Kevin,- -,00:16:17
1,20,Antonio,- -,00:16:17
2,1,George,- -,00:16:14
2,2,Nicholas,- -,00:16:14
2,3,Lewis,- -,00:16:14
2,4,Valtteri,- -,00:16:14
2,5,Max,- -,00:16:14
2,6,Carlos,- -,00:16:14
2,7,Sergio,- -,00:16:14
2,8,Charles,- -,00:16:14
2,9,Pierre,- -,00:16:14
2,10,Lance,- -,00:16:14
2,11,Alexander,- -,00:16:14
2,12,Daniel,- -,00:16:14
2,13,Esteban,- -,00:16:14
2,14,Sebastian,- -,00:16:14
2,15,Romain,- -,00:16:14
2,16,Kimi,- -,00:16:14
2,17,Lando,- -,00:16:14
2,18,Daniil,- -,00:16:14
2,19,Kevin,- -,00:16:14
2,20,Antonio,- -,00:16:14
3,1,George,- -,00:16:11
3,2,Nicholas,- -,00:16:11
3,3,Lewis,- -,00:16:11
3,4,Valtteri,- -,00:16:11
3,5,Max,- -,00:16:11
3,6,Carlos,- -,00:16:11
3,7,Sergio,- -,00:16:11
3,8,Charles,- -,00:16:11
3,9,Pierre,- -,00:16:11
3,10,Lance,- -,00:16:11
3,11,Alexander,- -,00:16:11
3,12,Daniel,- -,00:16:11
3,13,Esteban,- -,00:16:11
3,14,Sebastian,- -,00:16:11
3,15,Romain,- -,00:16:11
3,16,Kimi,- -,00:16:11
3,17,Lando,- -,00:16:11
3,18,Daniil,- -,00:16:11
3,19,Kevin,- -,00:16:11
3,20,Antonio,- -,00:16:11
4,1,George,- -,00:16:08
4,2,Nicholas,- -,00:16:08
4,3,Lewis,- -,00:16:08
4,4,Valtteri,- -,00:16:08
4,5,Max,- -,00:16:08
4,6,Carlos,- -,00:16:08
4,7,Sergio,- -,00:16:08
4,8,Charles,- -,00:16:08
4,9,Pierre,- -,00:16:08
4,10,Lance,- -,00:16:08
4,11,Alexander,- -,00:16:08
4,12,Daniel,- -,00:16:08
4,13,Esteban,- -,00:16:08
4,14,Sebastian,- -,00:16:08
4,15,Romain,- -,00:16:08
4,16,Kimi,- -,00:16:08
4,17,Lando,- -,00:16:08
4,18,Daniil,- -,00:16:08
4,19,Kevin,- -,00:16:08
4,20,Antonio,- -,00:16:08
5,1,George,- -,00:16:05
5,,Nicholas,- -,00:16:05
5,3,Lewis,- -,00:16:05
5,4,Valtteri,- -,00:16:05
5,5,Max,- -,00:16:05
5,6,Carlos,- -,00:16:05
5,7,Sergio,- -,00:16:05
5,8,Charles,- -,00:16:05
5,9,Pierre,- -,00:16:05
5,10,Lance,- -,00:16:05
5,11,Alexander,- -,00:16:05
5,12,Daniel,- -,00:16:05
5,13,Esteban,- -,00:16:05
5,14,Sebastian,- -,00:16:05
5,15,Romain,- -,00:16:05
5,16,Kimi,- -,00:16:05
5,17,Lando,- -,00:16:05
5,18,Daniil,- -,00:16:05
5,19,Kevin,- -,00:16:05
5,20,Antonio,- -,00:16:05
6,1,Nicholas,- -,00:16:01
6,2,George,- -,00:16:01
6,3,Lewis,- -,00:16:01
6,4,Valtteri,- -,00:16:01
6,5,Max,- -,00:16:01
6,6,Carlos,- -,00:16:01
6,7,Sergio,- -,00:16:01
6,8,Charles,- -,00:16:01
6,9,Pierre,- -,00:16:01
6,10,Lance,- -,00:16:01
6,11,Alexander,- -,00:16:01
6,12,Daniel,- -,00:16:01
6,13,Esteban,- -,00:16:01
6,14,Sebastian,- -,00:16:01
6,15,Romain,- -,00:16:01
6,16,Kimi,- -,00:16:01
6,17,Lando,- -,00:16:01
6,18,Daniil,- -,00:16:01
6,19,Kevin,- -,00:16:01
6,20,Antonio,- -,00:16:01
7,1,Nicholas,- -,00:15:58
7,2,George,- -,00:15:58
7,3,Lewis,- -,00:15:58
7,4,Valtteri,- -,00:15:58
7,5,Max,- -,00:15:58
7,6,Carlos,- -,00:15:58
7,7,Sergio,- -,00:15:58
7,8,Charles,- -,00:15:58
7,9,Pierre,- -,00:15:58
7,10,Lance,- -,00:15:58
7,11,Alexander,- -,00:15:58
7,12,Daniel,- -,00:15:58
7,13,Esteban,- -,00:15:58
7,14,Sebastian,- -,00:15:58
7,15,Romain,- -,00:15:58
7,16,Kimi,- -,00:15:58
7,17,Lando,- -,00:15:58
7,18,Daniil,- -,00:15:58
7,19,Kevin,- -,00:15:58
7,20,Antonio,- -,00:15:58
8,1,Nicholas,- -,00:15:55
8,2,George,- -,00:15:55
8,3,Lewis,- -,00:15:55
8,4,Valtteri,- -,00:15:55
8,5,Max,- -,00:15:55
8,6,Carlos,- -,00:15:55
8,7,Sergio,- -,00:15:55
8,8,Charles,- -,00:15:55
8,9,Pierre,- -,00:15:55
8,10,Lance,- -,00:15:55
8,11,Alexander,- -,00:15:55
8,12,Daniel,- -,00:15:55
8,13,Esteban,- -,00:15:55
8,14,Sebastian,- -,00:15:55
8,15,Romain,- -,00:15:55
8,16,Kimi,- -,00:15:55
8,17,Lando,- -,00:15:55
8,18,Daniil,- -,00:15:55
8,19,Kevin,- -,00:15:55
8,20,Antonio,- -,00:15:55
9,1,Nicholas,- -,00:15:52
9,2,George,- -,00:15:52
9,3,Lewis,- -,00:15:52
9,4,Valtteri,- -,00:15:52
9,5,Max,- -,00:15:52
9,6,Carlos,- -,00:15:52
9,7,Sergio,- -,00:15:52
9,8,Charles,- -,00:15:52
9,9,Pierre,- -,00:15:52
9,10,Lance,- -,00:15:52
9,11,Alexander,- -,00:15:52
9,12,Daniel,- -,00:15:52
9,13,Esteban,- -,00:15:52
9,14,Sebastian,- -,00:15:52
9,15,Romain,- -,00:15:52
9,16,Kimi,- -,00:15:52
9,17,Lando,- -,00:15:52
9,18,Daniil,- -,00:15:52
9,19,Kevin,- -,00:15:52
9,20,Antonio,- -,00:15:52
10,1,Nicholas,- -,00:15:49
10,2,George,- -,00:15:49
10,3,Lewis,- -,00:15:49
10,4,Valtteri,- -,00:15:49
10,5,Max,- -,00:15:49
10,6,Carlos,- -,00:15:49
10,7,Sergio,- -,00:15:49
10,8,Charles,- -,00:15:49
10,9,Pierre,- -,00:15:49
10,10,Lance,- -,00:15:49
10,11,Alexander,- -,00:15:49
10,12,Daniel,- -,00:15:49
10,13,Esteban,- -,00:15:49
10,14,Sebastian,- -,00:15:49
10,15,Romain,- -,00:15:49
10,16,Kimi,- -,00:15:49
10,17,Lando,- -,00:15:49
10,18,Daniil,- -,00:15:49
10,19,Kevin,- -,00:15:49
10,20,Antonio,- -,00:15:49
11,1,Nicholas,- -,00:15:46
11,2,George,- -,00:15:46
11,3,Lewis,- -,00:15:46
11,4,Valtteri,- -,00:15:46
11,5,Max,- -,00:15:46
11,6,Carlos,- -,00:15:46
11,7,Sergio,- -,00:15:46
11,8,Charles,- -,00:15:46
11,9,Pierre,- -,00:15:46
11,10,Lance,- -,00:15:46
11,11,Alexander,- -,00:15:46
11,12,Daniel,- -,00:15:46
11,13,Esteban,- -,00:15:46
11,14,Sebastian,- -,00:15:46
11,15,Romain,- -,00:15:46
11,16,Kimi,- -,00:15:46
11,17,Lando,- -,00:15:46
11,18,Daniil,- -,00:15:46
11,19,Kevin,- -,00:15:46
11,20,Antonio,- -,00:15:46
12,1,Nicholas,- -,00:15:43
12,2,George,- -,00:15:43
12,3,Lewis,- -,00:15:43
12,4,Valtteri,- -,00:15:43
12,5,Max,- -,00:15:43
12,6,Carlos,- -,00:15:43
12,7,Sergio,- -,00:15:43
12,8,Charles,- -,00:15:43
12,9,Pierre,- -,00:15:43
12,10,Lance,- -,00:15:43
12,11,Alexander,- -,00:15:43
12,12,Daniel,- -,00:15:43
12,13,Esteban,- -,00:15:43
12,14,Sebastian,- -,00:15:43
12,15,Romain,- -,00:15:43
12,16,Kimi,- -,00:15:43
12,17,Lando,- -,00:15:43
12,18,Daniil,- -,00:15:43
12,19,Kevin,- -,00:15:43
12,20,Antonio,- -,00:15:43
13,1,Nicholas,- -,00:15:40
13,2,George,- -,00:15:40
13,3,Lewis,- -,00:15:40
13,4,Valtteri,- -,00:15:40
13,5,Max,- -,00:15:40
13,6,Carlos,- -,00:15:40
13,7,Sergio,- -,00:15:40
13,8,Charles,- -,00:15:40
13,9,Pierre,- -,00:15:40
13,10,Lance,- -,00:15:40
13,11,Alexander,- -,00:15:40
13,12,Daniel,- -,00:15:40
13,13,Esteban,- -,00:15:40
13,14,Sebastian,- -,00:15:40
13,15,Romain,- -,00:15:40
13,16,Kimi,- -,00:15:40
13,17,Lando,- -,00:15:40
13,18,Daniil,- -,00:15:40
13,19,Kevin,- -,00:15:40
13,20,Antonio,- -,00:15:40
14,1,Nicholas,- -,00:15:37
14,2,George,- -,00:15:37
14,3,Lewis,- -,00:15:37
14,4,Valtteri,- -,00:15:37
14,5,Max,- -,00:15:37
14,6,Carlos,- -,00:15:37
14,7,Sergio,- -,00:15:37
14,8,Charles,- -,00:15:37
14,9,Pierre,- -,00:15:37
14,10,Lance,- -,00:15:37
14,11,Alexander,- -,00:15:37
14,12,Daniel,- -,00:15:37
14,13,Esteban,- -,00:15:37
14,14,Sebastian,- -,00:15:37
14,15,Romain,- -,00:15:37
14,16,Kimi,- -,00:15:37
14,17,Lando,- -,00:15:37
14,18,Daniil,- -,00:15:37
14,19,Kevin,- -,00:15:37
14,20,Antonio,- -,00:15:37
15,1,Nicholas,- -,00:15:35
15,2,George,- -,00:15:35
15,3,Lewis,- -,00:15:35
15,4,Valtteri,- -,00:15:35
15,5,Max,- -,00:15:35
15,6,Carlos,- -,00:15:35
15,7,Sergio,- -,00:15:35
15,8,Charles,- -,00:15:35
15,9,Pierre,- -,00:15:35
15,10,Lance,- -,00:15:35
15,11,Alexander,- -,00:15:35
15,12,Daniel,- -,00:15:35
15,13,Esteban,- -,00:15:35
15,14,Sebastian,- -,00:15:35
15,15,Romain,- -,00:15:35
15,16,Kimi,- -,00:15:35
15,17,Lando,- -,00:15:35
15,18,Daniil,- -,00:15:35
15,19,Kevin,- -,00:15:35
15,20,Antonio,- -,00:15:35
16,1,Nicholas,- -,00:15:33
16,2,George,- -,00:15:33
16,3,Lewis,- -,00:15:33
16,4,Valtteri,- -,00:15:33
16,5,Max,- -,00:15:33
16,6,Carlos,- -,00:15:33
16,7,Sergio,- -,00:15:33
16,8,Charles,- -,00:15:33
16,9,Pierre,- -,00:15:33
16,10,Lance,- -,00:15:33
16,11,Alexander,- -,00:15:33
16,12,Daniel,- -,00:15:33
16,13,Esteban,- -,00:15:33
16,14,Sebastian,- -,00:15:33
16,15,Romain,- -,00:15:33
16,16,Kimi,- -,00:15:33
16,17,Lando,- -,00:15:33
16,18,Daniil,- -,00:15:33
16,19,Kevin,- -,00:15:33
16,20,Antonio,- -,00:15:33
17,1,Nicholas,,00:15:31
17,2,George,,00:15:31
17,3,Lewis,- -,00:15:31
17,4,Valtteri,- -,00:15:31
17,5,Max,- -,00:15:31
17,6,Carlos,- -,00:15:31
17,7,Sergio,- -,00:15:31
17,8,Charles,- -,00:15:31
17,9,Pierre,- -,00:15:31
17,10,Lance,- -,00:15:31
17,11,Alexander,- -,00:15:31
17,12,Daniel,- -,00:15:31
17,13,Esteban,- -,00:15:31
17,14,Sebastian,- -,00:15:31
17,15,Romain,- -,00:15:31
17,16,Kimi,- -,00:15:31
17,17,Lando,- -,00:15:31
17,18,Daniil,- -,00:15:31
17,19,Kevin,- -,00:15:31
17,20,Antonio,- -,00:15:31
18,1,George,- -,00:15:29
18,2,Nicholas,- -,00:15:29
18,3,Lewis,- -,00:15:29
18,4,Valtteri,- -,00:15:29
18,5,Max,- -,00:15:29
18,6,Carlos,- -,00:15:29
18,7,Sergio,- -,00:15:29
18,8,Charles,- -,00:15:29
18,9,Pierre,- -,00:15:29
18,10,Lance,- -,00:15:29
18,11,Alexander,- -,00:15:29
18,12,Daniel,- -,00:15:29
18,13,Esteban,- -,00:15:29
18,14,Sebastian,- -,00:15:29
18,15,Romain,- -,00:15:29
18,16,Kimi,- -,00:15:29
18,17,Lando,- -,00:15:29
18,18,Daniil,- -,00:15:29
18,19,Kevin,- -,00:15:29
18,20,Antonio,- -,00:15:29
19,1,George,- -,00:15:27
19,2,Nicholas,- -,00:15:27
19,3,Lewis,- -,00:15:27
19,4,Valtteri,- -,00:15:27
19,5,Max,- -,00:15:27
19,6,Carlos,- -,00:15:27
19,7,Sergio,- -,00:15:27
19,8,Charles,- -,00:15:27
19,9,Pierre,- -,00:15:27
19,10,Lance,- -,00:15:27
19,11,Alexander,- -,00:15:27
19,12,Daniel,- -,00:15:27
19,13,Esteban,- -,00:15:27
19,14,Sebastian,- -,00:15:27
19,15,Romain,- -,00:15:27
19,16,Kimi,- -,00:15:27
19,17,Lando,- -,00:15:27
19,18,Daniil,- -,00:15:27
19,19,Kevin,- -,00:15:27
19,20,Antonio,- -,00:15:27
20,1,George,- -,00:15:24
20,2,Nicholas,- -,00:15:24
20,3,Lewis,- -,00:15:24
20,4,Valtteri,- -,00:15:24
20,5,Max,- -,00:15:24
20,6,Carlos,- -,00:15:24
20,7,Sergio,- -,00:15:24
20,8,Charles,- -,00:15:24
20,9,Pierre,- -,00:15:24
20,10,Lance,- -,00:15:24
20,11,Alexander,- -,00:15:24
20,12,Daniel,- -,00:15:24
20,13,Esteban,- -,00:15:24
20,14,Sebastian,- -,00:15:24
20,15,Romain,- -,00:15:24
20,16,Kimi,- -,00:15:24
20,17,Lando,- -,00:15:24
20,18,Daniil,- -,00:15:24
20,19,Kevin,- -,00:15:24
20,20,Antonio,- -,00:15:24
21,1,George,- -,00:15:22
21,2,Nicholas,- -,00:15:22
21,3,Lewis,- -,00:15:22
21,4,Valtteri,- -,00:15:22
21,5,Max,- -,00:15:22
21,6,Carlos,- -,00:15:22
21,7,Sergio,- -,00:15:22
21,8,Charles,- -,00:15:22
21,9,Pierre,- -,00:15:22
21,10,Lance,- -,00:15:22
21,11,Alexander,- -,00:15:22
21,12,Daniel,- -,00:15:22
21,13,Esteban,- -,00:15:22
21,14,Sebastian,- -,00:15:22
21,15,Romain,- -,00:15:22
21,16,Kimi,- -,00:15:22
21,17,Lando,- -,00:15:22
21,18,Daniil,- -,00:15:22
21,19,Kevin,- -,00:15:22
21,20,Antonio,- -,00:15:22
22,1,George,- -,00:15:19
22,2,Nicholas,- -,00:15:19
22,3,Lewis,- -,00:15:19
22,4,Valtteri,- -,00:15:19
22,5,Max,- -,00:15:19
22,6,Carlos,- -,00:15:19
22,7,Sergio,- -,00:15:19
22,8,Charles,- -,00:15:19
22,9,Pierre,- -,00:15:19
22,10,Lance,- -,00:15:19
22,11,Alexander,- -,00:15:19
22,12,Daniel,- -,00:15:19
22,13,Esteban,- -,00:15:19
22,14,Sebastian,- -,00:15:19
22,15,Romain,- -,00:15:19
22,16,Kimi,- -,00:15:19
22,17,Lando,- -,00:15:19
22,18,Daniil,- -,00:15:19
22,19,Kevin,- -,00:15:19
22,20,Antonio,- -,00:15:19
23,1,George,- -,00:15:17
23,2,Nicholas,- -,00:15:17
23,3,Lewis,- -,00:15:17
23,4,Valtteri,- -,00:15:17
23,5,Max,- -,00:15:17
23,6,Carlos,- -,00:15:17
23,7,Sergio,- -,00:15:17
23,8,Charles,- -,00:15:17
23,9,Pierre,- -,00:15:17
23,10,Lance,- -,00:15:17
23,11,Alexander,- -,00:15:17
23,12,Daniel,- -,00:15:17
23,13,Esteban,- -,00:15:17
23,14,Sebastian,- -,00:15:17
23,15,Romain,- -,00:15:17
23,16,Kimi,- -,00:15:17
23,17,Lando,- -,00:15:17
23,18,Daniil,- -,00:15:17
23,19,Kevin,- -,00:15:17
23,20,Antonio,- -,00:15:17
24,1,George,- -,00:15:14
24,2,Nicholas,- -,00:15:14
24,3,Lewis,- -,00:15:14
24,4,Valtteri,- -,00:15:14
24,5,Max,- -,00:15:14
24,6,Carlos,- -,00:15:14
24,7,Sergio,- -,00:15:14
24,8,Charles,- -,00:15:14
24,9,Pierre,- -,00:15:14
24,10,Lance,- -,00:15:14
24,11,Alexander,- -,00:15:14
24,12,Daniel,- -,00:15:14
24,13,Esteban,- -,00:15:14
24,14,Sebastian,- -,00:15:14
24,15,Romain,- -,00:15:14
24,16,Kimi,- -,00:15:14
24,17,Lando,- -,00:15:14
24,18,Daniil,- -,00:15:14
24,19,Kevin,- -,00:15:14
24,20,Antonio,- -,00:15:14
25,1,George,- -,00:15:12
25,2,Nicholas,- -,00:15:12
25,3,Lewis,- -,00:15:12
25,4,Valtteri,- -,00:15:12
25,5,Max,- -,00:15:12
25,6,Carlos,- -,00:15:12
25,7,Sergio,- -,00:15:12
25,8,Charles,- -,00:15:12
25,9,Pierre,- -,00:15:12
25,10,Lance,- -,00:15:12
25,11,Alexander,- -,00:15:12
25,12,Daniel,- -,00:15:12
25,13,Esteban,- -,00:15:12
25,14,Sebastian,- -,00:15:12
25,15,Romain,- -,00:15:12
25,16,Kimi,- -,00:15:12
25,17,Lando,- -,00:15:12
25,18,Daniil,- -,00:15:12
25,19,Kevin,- -,00:15:12
25,20,Antonio,- -,00:15:12
26,1,George,- -,00:15:09
26,2,Nicholas,- -,00:15:09
26,3,Lewis,- -,00:15:09
26,4,Valtteri,- -,00:15:09
26,5,Max,- -,00:15:09
26,6,Carlos,- -,00:15:09
26,7,Sergio,- -,00:15:09
26,8,Charles,- -,00:15:09
26,9,Pierre,- -,00:15:09
26,10,Lance,- -,00:15:09
26,11,Alexander,- -,00:15:09
26,12,Daniel,- -,00:15:09
26,13,Esteban,- -,00:15:09
26,14,Sebastian,- -,00:15:09
26,15,Romain,- -,00:15:09
26,16,Kimi,- -,00:15:09
26,17,Lando,- -,00:15:09
26,18,Daniil,- -,00:15:09
26,19,Kevin,- -,00:15:09
26,20,Antonio,- -,00:15:09
27,1,George,- -,00:15:07
27,2,Nicholas,- -,00:15:07
27,3,Lewis,- -,00:15:07
27,4,Valtteri,- -,00:15:07
27,5,Max,- -,00:15:07
27,6,Carlos,- -,00:15:07
27,7,Sergio,- -,00:15:07
27,8,Charles,- -,00:15:07
27,9,Pierre,- -,00:15:07
27,10,Lance,- -,00:15:07
27,11,Alexander,- -,00:15:07
27,12,Daniel,- -,00:15:07
27,13,Esteban,- -,00:15:07
27,14,Sebastian,- -,00:15:07
27,15,Romain,- -,00:15:07
27,16,Kimi,- -,00:15:07
27,17,Lando,- -,00:15:07
27,18,Daniil,- -,00:15:07
27,19,Kevin,- -,00:15:07
27,20,Antonio,- -,00:15:07
28,1,George,- -,00:15:04
28,2,Nicholas,- -,00:15:04
28,3,Lewis,- -,00:15:04
28,4,Valtteri,- -,00:15:04
28,5,Max,- -,00:15:04
28,6,Carlos,- -,00:15:04
28,7,Sergio,- -,00:15:04
28,8,Charles,- -,00:15:04
28,9,Pierre,- -,00:15:04
28,10,Lance,- -,00:15:04
28,11,Alexander,- -,00:15:04
28,12,Daniel,- -,00:15:04
28,13,Esteban,- -,00:15:04
28,14,Sebastian,- -,00:15:04
28,15,Romain,- -,00:15:04
28,16,Kimi,- -,00:15:04
28,17,Lando,- -,00:15:04
28,18,Daniil,- -,00:15:04
28,19,Kevin,- -,00:15:04
28,20,Antonio,- -,00:15:04
29,1,George,- -,00:15:02
29,2,Nicholas,- -,00:15:02
29,3,Lewis,- -,00:15:02
29,4,Valtteri,- -,00:15:02
29,5,Max,- -,00:15:02
29,6,Carlos,- -,00:15:02
29,7,Sergio,- -,00:15:02
29,8,Charles,- -,00:15:02
29,9,Pierre,- -,00:15:02
29,10,Lance,- -,00:15:02
29,11,Alexander,- -,00:15:02
29,12,Daniel,- -,00:15:02
29,13,Esteban,- -,00:15:02
29,14,Sebastian,- -,00:15:02
29,15,Romain,- -,00:15:02
29,16,Kimi,- -,00:15:02
29,17,Lando,- -,00:15:02
29,18,Daniil,- -,00:15:02
29,19,Kevin,- -,00:15:02
29,20,Antonio,- -,00:15:02
30,1,George,- -,00:15:00
30,2,Nicholas,- -,00:15:00
30,3,Lewis,- -,00:15:00
30,4,Valtteri,- -,00:15:00
30,5,Max,- -,00:15:00
30,6,Carlos,- -,00:15:00
30,7,Sergio,- -,00:15:00
30,8,Charles,- -,00:15:00
30,9,Pierre,- -,00:15:00
30,10,Lance,- -,00:15:00
30,11,Alexander,- -,00:15:00
30,12,Daniel,- -,00:15:00
30,13,Esteban,- -,00:15:00
30,14,Sebastian,- -,00:15:00
30,15,Romain,- -,00:15:00
30,16,Kimi,- -,00:15:00
30,17,Lando,- -,00:15:00
30,18,Daniil,- -,00:15:00
30,19,Kevin,- -,00:15:00
30,20,Antonio,- -,00:15:00
31,1,George,- -,00:14:58
31,2,Nicholas,- -,00:14:58
31,3,Lewis,- -,00:14:58
31,4,Valtteri,- -,00:14:58
31,5,Max,- -,00:14:58
31,6,Carlos,- -,00:14:58
31,7,Sergio,- -,00:14:58
31,8,Charles,- -,00:14:58
31,9,Pierre,- -,00:14:58
31,10,Lance,- -,00:14:58
31,11,Alexander,- -,00:14:58
31,12,Daniel,- -,00:14:58
31,13,Esteban,- -,00:14:58
31,14,Sebastian,- -,00:14:58
31,15,Romain,- -,00:14:58
31,16,Kimi,- -,00:14:58
31,17,Lando,- -,00:14:58
31,18,Daniil,- -,00:14:58
31,19,Kevin,- -,00:14:58
31,20,Antonio,- -,00:14:58
32,1,George,- -,00:14:55
32,2,Nicholas,- -,00:14:55
32,3,Lewis,- -,00:14:55
32,4,Valtteri,- -,00:14:55
32,5,Max,- -,00:14:55
32,6,Carlos,- -,00:14:55
32,7,Sergio,- -,00:14:55
32,8,Charles,- -,00:14:55
32,9,Pierre,- -,00:14:55
32,10,Lance,- -,00:14:55
32,11,Alexander,- -,00:14:55
32,12,Daniel,- -,00:14:55
32,13,Esteban,- -,00:14:55
32,14,Sebastian,- -,00:14:55
32,15,Romain,- -,00:14:55
32,16,Kimi,- -,00:14:55
32,17,Lando,- -,00:14:55
32,18,Daniil,- -,00:14:55
32,19,Kevin,- -,00:14:55
32,20,Antonio,- -,00:14:55
33,1,George,- -,00:14:53
33,2,Nicholas,- -,00:14:53
33,3,Lewis,- -,00:14:53
33,4,Valtteri,- -,00:14:53
33,5,Max,- -,00:14:53
33,6,Carlos,- -,00:14:53
33,7,Sergio,- -,00:14:53
33,8,Charles,- -,00:14:53
33,9,Pierre,- -,00:14:53
33,10,Lance,- -,00:14:53
33,11,Alexander,- -,00:14:53
33,12,Daniel,- -,00:14:53
33,13,Esteban,- -,00:14:53
33,14,Sebastian,- -,00:14:53
33,15,Romain,- -,00:14:53
33,16,Kimi,- -,00:14:53
33,17,Lando,- -,00:14:53
33,18,Daniil,- -,00:14:53
33,19,Kevin,- -,00:14:53
33,20,Antonio,- -,00:14:53
34,1,George,- -,00:14:50
34,2,Nicholas,- -,00:14:50
34,3,Lewis,- -,00:14:50
34,4,Valtteri,- -,00:14:50
34,5,Max,- -,00:14:50
34,6,Carlos,- -,00:14:50
34,7,Sergio,- -,00:14:50
34,8,Charles,- -,00:14:50
34,9,Pierre,- -,00:14:50
34,10,Lance,- -,00:14:50
34,11,Alexander,- -,00:14:50
34,12,Daniel,- -,00:14:50
34,13,Esteban,- -,00:14:50
34,14,Sebastian,- -,00:14:50
34,15,Romain,- -,00:14:50
34,16,Kimi,- -,00:14:50
34,17,Lando,- -,00:14:50
34,18,Daniil,- -,00:14:50
34,19,Kevin,- -,00:14:50
34,20,Antonio,- -,00:14:50
35,1,George,- -,00:14:48
35,2,Nicholas,- -,00:14:48
35,3,Lewis,- -,00:14:48
35,4,Valtteri,- -,00:14:48
35,5,Max,- -,00:14:48
35,6,Carlos,- -,00:14:48
35,7,Sergio,- -,00:14:48
35,8,Charles,- -,00:14:48
35,9,Pierre,- -,00:14:48
35,10,Lance,- -,00:14:48
35,11,Alexander,- -,00:14:48
35,12,Daniel,- -,00:14:48
35,13,Esteban,- -,00:14:48
35,14,Sebastian,- -,00:14:48
35,15,Romain,- -,00:14:48
35,16,Kimi,- -,00:14:48
35,17,Lando,- -,00:14:48
35,18,Daniil,- -,00:14:48
35,19,Kevin,- -,00:14:48
35,20,Antonio,- -,00:14:48
36,1,Nicholas,1:19.231,00:14:46
36,2,George,- -,00:14:46
36,3,Lewis,- -,00:14:46
36,4,Valtteri,- -,00:14:46
36,5,Max,- -,00:14:46
36,6,Carlos,- -,00:14:46
36,7,Sergio,- -,00:14:46
36,8,Charles,- -,00:14:46
36,9,Pierre,- -,00:14:46
36,10,Lance,- -,00:14:46
36,11,Alexander,- -,00:14:46
36,12,Daniel,- -,00:14:46
36,13,Esteban,- -,00:14:46
36,14,Sebastian,- -,00:14:46
36,15,Romain,- -,00:14:46
36,16,Kimi,- -,00:14:46
36,17,Lando,- -,00:14:46
36,18,Daniil,- -,00:14:46
36,19,Kevin,- -,00:14:46
36,20,Antonio,- -,00:14:46
37,1,Nicholas,1:19.231,00:14:43
37,2,George,- -,00:14:43
37,3,Lewis,- -,00:14:43
37,4,Valtteri,- -,00:14:43
37,5,Max,- -,00:14:43
37,6,Carlos,- -,00:14:43
37,7,Sergio,- -,00:14:43
37,8,Charles,- -,00:14:43
37,9,Pierre,- -,00:14:43
37,10,Lance,- -,00:14:43
37,11,Alexander,- -,00:14:43
37,12,Daniel,- -,00:14:43
37,13,Esteban,- -,00:14:43
37,14,Sebastian,- -,00:14:43
37,15,Romain,- -,00:14:43
37,16,Kimi,- -,00:14:43
37,17,Lando,- -,00:14:43
37,18,Daniil,- -,00:14:43
37,19,Kevin,- -,00:14:43
37,20,Antonio,- -,00:14:43
38,1,Nicholas,1:19.231,00:14:41
38,2,George,- -,00:14:41
38,3,Lewis,- -,00:14:41
38,4,Valtteri,- -,00:14:41
38,5,Max,- -,00:14:41
38,6,Carlos,- -,00:14:41
38,7,Sergio,- -,00:14:41
38,8,Charles,- -,00:14:41
38,9,Pierre,- -,00:14:41
38,10,Lance,- -,00:14:41
38,11,Alexander,- -,00:14:41
38,12,Daniel,- -,00:14:41
38,13,Esteban,- -,00:14:41
38,14,Sebastian,- -,00:14:41
38,15,Romain,- -,00:14:41
38,16,Kimi,- -,00:14:41
38,17,Lando,- -,00:14:41
38,18,Daniil,- -,00:14:41
38,19,Kevin,- -,00:14:41
38,20,Antonio,- -,00:14:41
39,1,Nicholas,1:19.231,00:14:38
39,2,George,- -,00:14:38
39,3,Lewis,- -,00:14:38
39,4,Valtteri,- -,00:14:38
39,5,Max,- -,00:14:38
39,6,Carlos,- -,00:14:38
39,7,Sergio,- -,00:14:38
39,8,Charles,- -,00:14:38
39,9,Pierre,- -,00:14:38
39,10,Lance,- -,00:14:38
39,11,Alexander,- -,00:14:38
39,12,Daniel,- -,00:14:38
39,13,Esteban,- -,00:14:38
39,14,Sebastian,- -,00:14:38
39,15,Romain,- -,00:14:38
39,16,Kimi,- -,00:14:38
39,17,Lando,- -,00:14:38
39,18,Daniil,- -,00:14:38
39,19,Kevin,- -,00:14:38
39,20,Antonio,- -,00:14:38
40,1,Nicholas,1:19.231,00:14:35
40,2,George,- -,00:14:35
40,3,Lewis,- -,00:14:35
40,4,Valtteri,- -,00:14:35
40,5,Max,- -,00:14:35
40,6,Carlos,- -,00:14:35
40,7,Sergio,- -,00:14:35
40,8,Charles,- -,00:14:35
40,9,Pierre,- -,00:14:35
