index,pos,driver,gap,lap no
300,6,Alexander,+10.282,10
300,7,Carlos,+13.169,10
300,8,Pierre,+14.446,10
300,9,Charles,+16.132,10
300,10,Lando,+18.794,10
300,11,Sebastian,+20.039,10
300,12,Daniil,+21.040,10
300,13,Daniel,+23.269,10
300,14,Kevin,+24.979,10
300,15,Kimi,+25.383,10
300,16,Esteban,+26.533,10
300,17,George,+28.426,10
300,18,Romain,+30.013,10
300,19,Antonio,+31.036,10
300,20,Nicholas,+35.317,10
301,1,Lewis,LEADER,10
301,2,Max,+1.281,10
301,3,Valtteri,+3.289,10
301,4,Lance,+7.822,10
301,5,Sergio,+9.374,10
301,6,Alexander,+10.242,10
301,7,Carlos,+13.174,10
301,8,Pierre,+14.569,10
301,9,Charles,+16.156,10
301,10,Lando,+18.794,10
301,11,Sebastian,+20.039,10
301,12,Daniil,+21.032,10
301,13,Daniel,+23.269,10
301,14,Kevin,+24.979,10
301,15,Kimi,+25.719,10
301,16,Esteban,+26.717,10
301,17,George,+28.426,10
301,18,Romain,+30.248,10
301,19,Antonio,+31.324,10
301,20,Nicholas,+35.317,10
302,1,Lewis,LEADER,10
302,2,Max,+1.276,10
302,3,Valtteri,+3.245,10
302,4,Lance,+7.713,10
302,5,Sergio,+9.304,10
302,6,Alexander,+10.043,10
302,7,Carlos,+13.170,10
302,8,Pierre,+14.565,10
302,9,Charles,+16.128,10
302,10,Lando,+18.994,10
302,11,Sebastian,+20.167,10
302,12,Daniil,+21.032,10
302,13,Daniel,+23.363,10
302,14,Kevin,+25.009,10
302,15,Kimi,+25.748,10
302,16,Esteban,+26.835,10
302,17,George,+28.614,10
302,18,Romain,+30.466,10
302,19,Antonio,+31.576,10
302,20,Nicholas,+35.575,10
303,1,Lewis,LEADER,10
303,2,Max,+1.276,10
303,3,Valtteri,+3.285,10
303,4,Lance,+7.664,10
303,5,Sergio,+9.206,10
303,6,Alexander,+9.806,10
303,7,Carlos,+13.117,10
303,8,Pierre,+14.565,10
303,9,Charles,+16.126,10
303,10,Lando,+19.026,10
303,11,Sebastian,+20.157,10
303,12,Daniil,+21.206,10
303,13,Daniel,+23.363,10
303,14,Kevin,+25.009,10
303,15,Kimi,+25.748,10
303,16,Esteban,+26.835,10
303,17,George,+28.706,10
303,18,Romain,+30.466,10
303,19,Antonio,+31.576,10
303,20,Nicholas,+35.575,10
304,1,Lewis,LEADER,10
304,2,Max,+1.339,10
304,3,Valtteri,+3.285,10
304,4,Lance,+7.664,10
304,5,Sergio,+9.143,10
304,6,Alexander,+9.760,10
304,7,Carlos,+13.117,10
304,8,Pierre,+14.519,10
304,9,Charles,+16.113,10
304,10,Lando,+19.051,10
304,11,Sebastian,+20.157,10
304,12,Daniil,+21.205,10
304,13,Daniel,+23.643,10
304,14,Kevin,+25.094,10
304,15,Kimi,+25.748,10
304,16,Esteban,+26.835,10
304,17,George,+28.706,10
304,18,Romain,+30.547,10
304,19,Antonio,+31.695,10
304,20,Nicholas,+35.866,10
305,1,Lewis,LEADER,10
305,2,Max,+1.370,10
305,3,Valtteri,+3.258,10
305,4,Lance,+7.704,10
305,5,Sergio,+9.143,10
305,6,Alexander,+9.760,10
305,7,Carlos,+12.964,10
305,8,Pierre,+14.451,10
305,9,Charles,+16.113,10
305,10,Lando,+19.051,10
305,11,Sebastian,+20.145,10
305,12,Daniil,+21.184,10
305,13,Daniel,+23.712,10
305,14,Kevin,+25.108,10
305,15,Kimi,+25.934,10
305,16,Esteban,+27.040,10
305,17,George,+28.706,10
305,18,Romain,+30.547,10
305,19,Antonio,+31.695,10
305,20,Nicholas,+35.866,10
306,1,Lewis,LEADER,10
306,2,Max,+1.390,10
306,3,Valtteri,+3.243,10
306,4,Lance,+7.781,10
306,5,Sergio,+9.280,10
306,6,Alexander,+10.024,10
306,7,Carlos,+12.964,10
306,8,Pierre,+14.436,10
306,9,Charles,+16.072,10
306,10,Lando,+19.032,10
306,11,Sebastian,+20.105,10
306,12,Daniil,+21.120,10
306,13,Daniel,+23.761,10
306,14,Kevin,+25.108,10
306,15,Kimi,+25.934,10
306,16,Esteban,+27.071,10
306,17,George,+28.877,10
306,18,Romain,+30.766,10
306,19,Antonio,+31.695,10
306,20,Nicholas,+35.847,10
307,1,Lewis,LEADER,10
307,2,Max,+1.390,10
307,3,Valtteri,+3.218,10
307,4,Lance,+7.781,10
307,5,Sergio,+9.355,10
307,6,Alexander,+10.098,10
307,7,Carlos,+13.151,10
307,8,Pierre,+14.436,10
307,9,Charles,+16.053,10
307,10,Lando,+18.979,10
307,11,Sebastian,+20.037,10
307,12,Daniil,+21.120,10
307,13,Daniel,+23.727,10
307,14,Kevin,+25.123,10
307,15,Kimi,+25.899,10
307,16,Esteban,+27.104,10
307,17,George,+28.901,10
307,18,Romain,+30.786,10
307,19,Antonio,+31.925,10
307,20,Nicholas,+35.847,10
308,1,Lewis,LEADER,10
308,2,Max,+1.386,10
308,3,Valtteri,+3.218,10
308,4,Lance,+7.786,10
308,5,Sergio,+9.389,10
308,6,Alexander,+10.098,10
308,7,Carlos,+13.266,10
308,8,Pierre,+14.627,10
308,9,Charles,+16.295,10
308,10,Lando,+18.958,10
308,11,Sebastian,+19.965,10
308,12,Daniil,+21.028,10
308,13,Daniel,+23.727,10
308,14,Kevin,+25.088,10
308,15,Kimi,+25.698,10
308,16,Esteban,+27.104,10
308,17,George,+28.932,10
308,18,Romain,+30.786,10
308,19,Antonio,+31.940,10
308,20,Nicholas,+35.847,10
309,1,Lewis,LEADER,10
309,2,Max,+1.386,10
309,3,Valtteri,+3.241,10
309,4,Lance,+7.758,10
309,5,Sergio,+9.389,10
309,6,Alexander,+10.100,10
309,7,Carlos,+13.266,10
309,8,Pierre,+14.762,10
309,9,Charles,+16.295,10
309,10,Lando,+18.958,10
309,11,Sebastian,+19.965,10
309,12,Daniil,+20.974,10
309,13,Daniel,+23.653,10
309,14,Kevin,+25.014,10
309,15,Kimi,+25.433,10
309,16,Esteban,+27.063,10
309,17,George,+28.926,10
309,18,Romain,+30.810,10
309,19,Antonio,+31.952,10
309,20,Nicholas,+36.126,10
310,1,Lewis,LEADER,10
310,2,Max,+1.264,10
310,3,Valtteri,+3.241,10
310,4,Lance,+7.779,10
310,5,Sergio,+9.363,10
310,6,Alexander,+10.119,10
310,7,Carlos,+13.286,10
310,8,Pierre,+14.739,10
310,9,Charles,+16.393,10
310,10,Lando,+19.107,10
310,11,Sebastian,+20.187,10
310,12,Daniil,+20.974,10
310,13,Daniel,+23.633,10
310,14,Kevin,+25.001,10
310,15,Kimi,+25.456,10
310,16,Esteban,+26.971,10
310,17,George,+28.926,10
310,18,Romain,+30.787,10
310,19,Antonio,+31.952,10
310,20,Nicholas,+36.126,10
311,1,Lewis,LEADER,10
311,2,Max,+1.264,10
311,3,Valtteri,+3.293,10
311,4,Lance,+7.779,10
311,5,Sergio,+9.448,10
311,6,Alexander,+10.302,10
311,7,Carlos,+13.270,10
311,8,Pierre,+14.739,10
311,9,Charles,+16.401,10
311,10,Lando,+19.254,10
311,11,Sebastian,+20.300,10
311,12,Daniil,+21.218,10
311,13,Daniel,+23.633,10
311,14,Kevin,+25.001,10
311,15,Kimi,+25.456,10
311,16,Esteban,+26.923,10
311,17,George,+28.883,10
311,18,Romain,+30.787,10
311,19,Antonio,+31.907,10
311,20,Nicholas,+36.155,10
312,1,Lewis,LEADER,10
312,2,Max,+1.327,10
312,3,Valtteri,+3.293,10
312,4,Lance,+7.779,10
312,5,Sergio,+9.448,10
312,6,Alexander,+10.302,10
312,7,Carlos,+13.270,10
312,8,Pierre,+14.752,10
312,9,Charles,+16.420,10
312,10,Lando,+19.284,10
312,11,Sebastian,+20.300,10
312,12,Daniil,+21.357,10
312,13,Daniel,+23.781,10
312,14,Kevin,+25.300,10
312,15,Kimi,+25.921,10
312,16,Esteban,+26.923,10
312,17,George,+28.862,10
312,18,Romain,+30.714,10
312,19,Antonio,+31.817,10
312,20,Nicholas,+36.155,10
313,1,Lewis,LEADER,10
313,2,Max,+1.327,10
313,3,Valtteri,+3.345,10
313,4,Lance,+7.786,10
313,5,Sergio,+9.536,10
313,6,Alexander,+10.302,10
313,7,Carlos,+13.451,10
313,8,Pierre,+14.898,10
313,9,Charles,+16.420,10
313,10,Lando,+19.284,10
313,11,Sebastian,+20.301,10
313,12,Daniil,+21.317,10
313,13,Daniel,+23.857,10
313,14,Kevin,+25.300,10
313,15,Kimi,+25.921,10
313,16,Esteban,+27.072,10
313,17,George,+28.862,10
313,18,Romain,+30.686,10
313,19,Antonio,+31.815,10
313,20,Nicholas,+36.181,10
314,1,Lewis,LEADER,10
314,2,Max,+1.318,10
314,3,Valtteri,+3.345,10
314,4,Lance,+7.786,10
314,5,Sergio,+9.536,10
314,6,Alexander,+10.297,10
314,7,Carlos,+13.451,10
314,8,Pierre,+14.898,10
314,9,Charles,+16.587,10
314,10,Lando,+19.298,10
314,11,Sebastian,+20.304,10
314,12,Daniil,+21.317,10
314,13,Daniel,+23.857,10
314,14,Kevin,+25.423,10
314,15,Kimi,+26.049,10
314,16,Esteban,+27.204,10
314,17,George,+29.189,10
314,18,Romain,+30.686,10
314,19,Antonio,+31.815,10
314,20,Nicholas,+36.173,10
315,1,Lewis,LEADER,10
315,2,Max,+1.318,10
315,3,Valtteri,+3.369,10
315,4,Lance,+7.963,10
315,5,Sergio,+9.536,10
315,6,Alexander,+10.297,10
315,7,Carlos,+13.410,10
315,8,Pierre,+14.898,10
315,9,Charles,+16.587,10
315,10,Lando,+19.425,10
315,11,Sebastian,+20.304,10
315,12,Daniil,+21.318,10
315,13,Daniel,+23.975,10
315,14,Kevin,+25.530,10
315,15,Kimi,+26.180,10
315,16,Esteban,+27.204,10
315,17,George,+29.311,10
315,18,Romain,+30.888,10
315,19,Antonio,+32.146,10
315,20,Nicholas,+36.159,10
316,1,Lewis,LEADER,10
316,2,Max,+1.373,10
316,3,Valtteri,+3.369,10
316,4,Lance,+7.963,10
316,5,Sergio,+9.680,10
316,6,Alexander,+10.524,10
316,7,Carlos,+13.410,10
316,8,Pierre,+14.879,10
316,9,Charles,+16.587,10
316,10,Lando,+19.425,10
316,11,Sebastian,+20.479,10
316,12,Daniil,+21.318,10
316,13,Daniel,+24.011,10
316,14,Kevin,+25.576,10
316,15,Kimi,+26.180,10
316,16,Esteban,+27.233,10
316,17,George,+29.311,10
316,18,Romain,+30.988,10
316,19,Antonio,+32.146,10
316,20,Nicholas,+36.159,10
317,1,Lewis,LEADER,10
317,2,Max,+1.424,10
317,3,Valtteri,+3.389,10
317,4,Lance,+7.987,10
317,5,Sergio,+9.680,10
317,6,Alexander,+10.524,10
317,7,Carlos,+13.410,10
317,8,Pierre,+14.879,10
317,9,Charles,+16.557,10
317,10,Lando,+19.425,10
317,11,Sebastian,+20.479,10
317,12,Daniil,+21.773,10
317,13,Daniel,+24.011,10
317,14,Kevin,+25.576,10
317,15,Kimi,+26.203,10
317,16,Esteban,+27.264,10
317,17,George,+29.325,10
317,18,Romain,+30.988,10
317,19,Antonio,+32.250,10
317,20,Nicholas,+36.378,10
318,1,Lewis,LEADER,10
318,2,Max,+1.424,10
318,3,Valtteri,+3.362,10
318,4,Lance,+7.987,10
318,5,Sergio,+9.705,10
318,6,Alexander,+10.595,10
318,7,Carlos,+13.646,10
318,8,Pierre,+15.091,10
318,9,Charles,+16.557,10
318,10,Lando,+19.432,10
318,11,Sebastian,+20.504,10
318,12,Daniil,+21.773,10
318,13,Daniel,+24.073,10
318,14,Kevin,+25.775,10
318,15,Kimi,+26.203,10
318,16,Esteban,+27.264,10
318,17,George,+29.351,10
318,18,Romain,+31.024,10
318,19,Antonio,+32.300,10
318,20,Nicholas,+36.378,10
319,1,Lewis,LEADER,10
319,2,Max,+1.407,10
319,3,Valtteri,+3.362,10
319,4,Lance,+8.022,10
319,5,Sergio,+9.705,10
319,6,Alexander,+10.595,10
319,7,Carlos,+13.646,10
319,8,Pierre,+15.091,10
319,9,Charles,+16.734,10
319,10,Lando,+19.432,10
319,11,Sebastian,+20.504,10
319,12,Daniil,+21.750,10
319,13,Daniel,+24.073,10
319,14,Kevin,+25.775,10
319,15,Kimi,+26.497,10
319,16,Esteban,+27.509,10
319,17,George,+29.351,10
319,18,Romain,+31.042,10
319,19,Antonio,+32.300,10
319,20,Nicholas,+36.488,10
320,1,Lewis,LEADER,10
320,2,Max,+1.437,10
320,3,Valtteri,+3.336,10
320,4,Lance,+8.047,10
320,5,Sergio,+9.830,10
320,6,Alexander,+10.762,10
320,7,Carlos,+13.694,10
320,8,Pierre,+15.075,10
320,9,Charles,+16.734,10
320,10,Lando,+19.615,10
320,11,Sebastian,+20.504,10
320,12,Daniil,+21.750,10
320,13,Daniel,+24.213,10
320,14,Kevin,+25.775,10
320,15,Kimi,+26.497,10
320,16,Esteban,+27.509,10
320,17,George,+29.551,10
320,18,Romain,+31.042,10
320,19,Antonio,+32.319,10
320,20,Nicholas,+36.564,10
321,1,Lewis,LEADER,10
321,2,Max,+1.437,10
321,3,Valtteri,+3.321,10
321,4,Lance,+8.047,10
321,5,Sergio,+9.816,10
321,6,Alexander,+10.762,10
321,7,Carlos,+13.694,10
321,8,Pierre,+15.075,10
321,9,Charles,+16.750,10
321,10,Lando,+19.615,10
321,11,Sebastian,+20.746,10
321,12,Daniil,+22.043,10
321,13,Daniel,+24.213,10
321,14,Kevin,+25.871,10
321,15,Kimi,+26.665,10
321,16,Esteban,+27.608,10
321,17,George,+29.551,10
321,18,Romain,+31.247,10
321,19,Antonio,+32.655,10
321,20,Nicholas,+36.625,10
322,1,Lewis,LEADER,10
322,2,Max,+1.437,10
322,3,Valtteri,+3.321,10
322,4,Lance,+8.145,10
322,5,Sergio,+9.816,10
322,6,Alexander,+10.719,10
322,7,Carlos,+13.796,10
322,8,Pierre,+15.201,10
322,9,Charles,+16.750,10
322,10,Lando,+19.639,10
322,11,Sebastian,+20.746,10
322,12,Daniil,+22.043,10
322,13,Daniel,+24.311,10
322,14,Kevin,+25.871,10
322,15,Kimi,+26.665,10
322,16,Esteban,+27.608,10
322,17,George,+29.698,10
322,18,Romain,+31.247,10
322,19,Antonio,+32.655,10
322,20,Nicholas,+36.625,10
323,1,Lewis,LEADER,10
323,2,Max,+1.454,10
323,3,Valtteri,+3.321,10
323,4,Lance,+8.163,10
323,5,Sergio,+9.810,10
323,6,Alexander,+10.651,10
323,7,Carlos,+13.807,10
323,8,Pierre,+15.235,10
323,9,Charles,+16.907,10
323,10,Lando,+19.639,10
323,11,Sebastian,+20.816,10
323,12,Daniil,+22.062,10
323,13,Daniel,+24.311,10
323,14,Kevin,+26.024,10
323,15,Kimi,+26.910,10
323,16,Esteban,+27.608,10
323,17,George,+29.698,10
323,18,Romain,+31.287,10
323,19,Antonio,+32.655,10
323,20,Nicholas,+36.948,10
324,1,Lewis,LEADER,10
324,2,Max,+1.454,10
324,3,Valtteri,+3.459,10
324,4,Lance,+8.163,10
324,5,Sergio,+9.786,10
324,6,Alexander,+10.566,10
324,7,Carlos,+13.801,10
324,8,Pierre,+15.235,10
324,9,Charles,+16.959,10
324,10,Lando,+19.781,10
324,11,Sebastian,+20.816,10
324,12,Daniil,+22.062,10
324,13,Daniel,+24.385,10
324,14,Kevin,+26.024,10
324,15,Kimi,+26.910,10
324,16,Esteban,+27.880,10
324,17,George,+29.698,10
324,18,Romain,+31.287,10
324,19,Antonio,+32.717,10
324,20,Nicholas,+36.948,10
325,1,Lewis,LEADER,10
325,2,Max,+1.454,10
325,3,Valtteri,+3.459,10
325,4,Lance,+8.163,10
325,5,Sergio,+9.786,10
325,6,Alexander,+10.566,10
325,7,Carlos,+13.801,10
325,8,Pierre,+15.299,10
325,9,Charles,+16.959,10
325,10,Lando,+19.781,10
325,11,Sebastian,+21.024,10
325,12,Daniil,+22.212,10
325,13,Daniel,+24.385,10
325,14,Kevin,+26.057,10
325,15,Kimi,+26.973,10
325,16,Esteban,+27.880,10
325,17,George,+29.905,10
325,18,Romain,+31.287,10
325,19,Antonio,+32.717,10
325,20,Nicholas,+36.948,10
326,1,Lewis,LEADER,10
326,2,Max,+1.476,10
326,3,Valtteri,+3.459,10
326,4,Lance,+8.163,10
326,5,Sergio,+9.786,10
326,6,Alexander,+10.566,10
326,7,Carlos,+13.760,10
326,8,Pierre,+15.329,10
326,9,Charles,+16.987,10
326,10,Lando,+19.809,10
326,11,Sebastian,+21.029,10
326,12,Daniil,+22.212,10
326,13,Daniel,+24.496,10
326,14,Kevin,+26.057,10
326,15,Kimi,+26.973,10
326,16,Esteban,+27.939,10
326,17,George,+29.905,10
326,18,Romain,+31.521,10
326,19,Antonio,+33.019,10
326,20,Nicholas,+37.059,10
327,1,Lewis,LEADER,10
327,2,Max,+1.476,10
327,3,Valtteri,+3.542,10
327,4,Lance,+8.470,10
327,5,Sergio,+9.989,10
327,6,Alexander,+10.566,10
327,7,Carlos,+13.760,10
327,8,Pierre,+15.329,10
327,9,Charles,+16.970,10
327,10,Lando,+19.811,10
327,11,Sebastian,+21.029,10
327,12,Daniil,+22.283,10
327,13,Daniel,+24.496,10
327,14,Kevin,+26.230,10
327,15,Kimi,+26.973,10
327,16,Esteban,+27.939,10
327,17,George,+30.006,10
327,18,Romain,+31.521,10
327,19,Antonio,+33.019,10
327,20,Nicholas,+37.059,10
328,1,Lewis,LEADER,10
328,2,Max,+1.554,10
328,3,Valtteri,+3.542,10
328,4,Lance,+8.470,10
328,5,Sergio,+9.989,10
328,6,Alexander,+10.753,10
328,7,Carlos,+13.760,10
328,8,Pierre,+15.329,10
328,9,Charles,+16.970,10
328,10,Lando,+19.803,10
328,11,Sebastian,+21.051,10
328,12,Daniil,+22.317,10
328,13,Daniel,+24.552,10
328,14,Kevin,+26.230,10
328,15,Kimi,+27.197,10
328,16,Esteban,+28.155,10
328,17,George,+30.006,10
328,18,Romain,+31.602,10
328,19,Antonio,+33.093,10
328,20,Nicholas,+37.306,10
329,1,Lewis,LEADER,10
329,2,Max,+1.554,10
329,3,Valtteri,+3.695,10
329,4,Lance,+8.673,10
329,5,Sergio,+9.989,10
329,6,Alexander,+10.753,10
329,7,Carlos,+13.964,10
329,8,Pierre,+15.329,10
329,9,Charles,+16.970,10
329,10,Lando,+19.803,10
329,11,Sebastian,+21.029,10
329,12,Daniil,+22.306,10
329,13,Daniel,+24.630,10
329,14,Kevin,+26.218,10
329,15,Kimi,+27.167,10
329,16,Esteban,+28.155,10
329,17,George,+30.133,10
329,18,Romain,+31.602,10
329,19,Antonio,+33.093,10
329,20,Nicholas,+37.306,10
330,1,Lewis,LEADER,10
330,2,Max,+1.609,10
330,3,Valtteri,+3.695,10
330,4,Lance,+8.673,10
330,5,Sergio,+10.190,10
330,6,Alexander,+11.123,10
330,7,Carlos,+13.964,10
330,8,Pierre,+15.501,10
330,9,Charles,+17.016,10
330,10,Lando,+19.803,10
330,11,Sebastian,+21.029,10
330,12,Daniil,+22.306,10
330,13,Daniel,+24.630,10
330,14,Kevin,+26.256,10
330,15,Kimi,+27.139,10
330,16,Esteban,+28.269,10
330,17,George,+30.229,10
330,18,Romain,+31.831,10
330,19,Antonio,+33.255,10
330,20,Nicholas,+37.448,10
331,1,Lewis,LEADER,10
331,2,Max,+1.623,10
331,3,Valtteri,+3.829,10
331,4,Lance,+8.755,10
331,5,Sergio,+10.322,10
331,6,Alexander,+11.123,10
331,7,Carlos,+14.218,10
331,8,Pierre,+15.501,10
331,9,Charles,+17.016,10
331,10,Lando,+19.803,10
331,11,Sebastian,+21.029,10
331,12,Daniil,+22.306,10
331,13,Daniel,+24.630,10
331,14,Kevin,+26.242,10
331,15,Kimi,+27.072,10
331,16,Esteban,+28.304,10
331,17,George,+30.229,10
331,18,Romain,+31.815,10
331,19,Antonio,+33.357,10
331,20,Nicholas,+37.448,10
332,1,Lewis,LEADER,11
332,2,Max,+1.623,11
332,3,Valtteri,+3.822,11
332,4,Lance,+8.755,11
332,5,Sergio,+10.322,11
332,6,Alexander,+11.355,11
332,7,Carlos,+14.218,11
332,8,Pierre,+15.787,11
332,9,Charles,+17.279,11
332,10,Lando,+20.053,11
332,11,Sebastian,+21.329,11
332,12,Daniil,+22.306,11
332,13,Daniel,+24.630,11
332,14,Kevin,+26.242,11
332,15,Kimi,+27.072,11
332,16,Esteban,+28.252,11
332,17,George,+30.284,11
332,18,Romain,+31.818,11
332,19,Antonio,+33.357,11
332,20,Nicholas,+37.777,11
333,1,Lewis,LEADER,11
333,2,Max,+1.637,11
333,3,Valtteri,+3.822,11
333,4,Lance,+8.982,11
333,5,Sergio,+10.322,11
333,6,Alexander,+11.355,11
333,7,Carlos,+14.377,11
333,8,Pierre,+15.787,11
333,9,Charles,+17.279,11
333,10,Lando,+20.053,11
333,11,Sebastian,+21.329,11
333,12,Daniil,+22.637,11
333,13,Daniel,+24.630,11
333,14,Kevin,+26.242,11
333,15,Kimi,+27.072,11
333,16,Esteban,+28.252,11
333,17,George,+30.289,11
333,18,Romain,+31.803,11
333,19,Antonio,+33.410,11
333,20,Nicholas,+37.883,11
334,1,Lewis,LEADER,11
334,2,Max,+1.641,11
334,3,Valtteri,+3.810,11
334,4,Lance,+8.968,11
334,5,Sergio,+10.551,11
334,6,Alexander,+11.597,11
334,7,Carlos,+14.377,11
334,8,Pierre,+15.874,11
334,9,Charles,+17.422,11
334,10,Lando,+20.357,11
334,11,Sebastian,+21.701,11
334,12,Daniil,+22.637,11
334,13,Daniel,+25.012,11
334,14,Kevin,+26.621,11
334,15,Kimi,+27.072,11
334,16,Esteban,+28.252,11
334,17,George,+30.289,11
334,18,Romain,+31.803,11
334,19,Antonio,+33.392,11
334,20,Nicholas,+37.883,11
335,1,Lewis,LEADER,11
335,2,Max,+1.641,11
335,3,Valtteri,+3.768,11
335,4,Lance,+8.968,11
335,5,Sergio,+10.535,11
335,6,Alexander,+11.597,11
335,7,Carlos,+14.377,11
335,8,Pierre,+15.874,11
335,9,Charles,+17.422,11
335,10,Lando,+20.502,11
335,11,Sebastian,+21.701,11
335,12,Daniil,+22.944,11
335,13,Daniel,+25.012,11
335,14,Kevin,+26.621,11
335,15,Kimi,+27.456,11
335,16,Esteban,+28.635,11
335,17,George,+30.289,11
335,18,Romain,+31.803,11
335,19,Antonio,+33.392,11
335,20,Nicholas,+37.951,11
336,1,Lewis,LEADER,11
336,2,Max,+1.636,11
336,3,Valtteri,+3.768,11
336,4,Lance,+8.949,11
336,5,Sergio,+10.535,11
336,6,Alexander,+11.615,11
336,7,Carlos,+14.720,11
336,8,Pierre,+15.874,11
336,9,Charles,+17.422,11
336,10,Lando,+20.502,11
336,11,Sebastian,+21.846,11
336,12,Daniil,+22.944,11
336,13,Daniel,+25.248,11
336,14,Kevin,+26.621,11
336,15,Kimi,+27.456,11
336,16,Esteban,+28.635,11
336,17,George,+30.675,11
336,18,Romain,+31.803,11
336,19,Antonio,+33.392,11
336,20,Nicholas,+38.035,11
337,1,Lewis,LEADER,11
337,2,Max,+1.673,11
337,3,Valtteri,+3.702,11
337,4,Lance,+8.949,11
337,5,Sergio,+10.504,11
337,6,Alexander,+11.619,11
337,7,Carlos,+14.732,11
337,8,Pierre,+16.084,11
337,9,Charles,+17.591,11
337,10,Lando,+20.502,11
337,11,Sebastian,+21.846,11
337,12,Daniil,+23.113,11
337,13,Daniel,+25.248,11
337,14,Kevin,+26.991,11
337,15,Kimi,+27.895,11
337,16,Esteban,+28.635,11
337,17,George,+30.675,11
337,18,Romain,+32.242,11
337,19,Antonio,+33.392,11
337,20,Nicholas,+38.035,11
338,1,Lewis,LEADER,11
338,2,Max,+1.673,11
338,3,Valtteri,+3.696,11
338,4,Lance,+8.905,11
338,5,Sergio,+10.434,11
338,6,Alexander,+11.619,11
338,7,Carlos,+14.732,11
338,8,Pierre,+16.115,11
338,9,Charles,+17.615,11
338,10,Lando,+20.502,11
338,11,Sebastian,+21.846,11
338,12,Daniil,+23.113,11
338,13,Daniel,+25.424,11
338,14,Kevin,+26.991,11
338,15,Kimi,+27.895,11
338,16,Esteban,+28.849,11
338,17,George,+30.913,11
338,18,Romain,+32.242,11
338,19,Antonio,+33.788,11
338,20,Nicholas,+38.035,11
339,1,Lewis,LEADER,11
339,2,Max,+1.702,11
339,3,Valtteri,+3.696,11
339,4,Lance,+8.839,11
339,5,Sergio,+10.434,11
339,6,Alexander,+11.601,11
339,7,Carlos,+14.726,11
339,8,Pierre,+16.107,11
339,9,Charles,+17.615,11
339,10,Lando,+20.800,11
339,11,Sebastian,+22.071,11
339,12,Daniil,+23.113,11
339,13,Daniel,+25.424,11
339,14,Kevin,+27.182,11
339,15,Kimi,+28.022,11
339,16,Esteban,+29.095,11
339,17,George,+30.913,11
339,18,Romain,+32.611,11
339,19,Antonio,+33.788,11
339,20,Nicholas,+38.035,11
340,1,Lewis,LEADER,11
340,2,Max,+1.759,11
340,3,Valtteri,+3.740,11
340,4,Lance,+8.786,11
340,5,Sergio,+10.335,11
340,6,Alexander,+11.559,11
340,7,Carlos,+14.675,11
340,8,Pierre,+16.107,11
340,9,Charles,+17.613,11
340,10,Lando,+20.843,11
340,11,Sebastian,+22.070,11
340,12,Daniil,+23.396,11
340,13,Daniel,+25.424,11
340,14,Kevin,+27.182,11
340,15,Kimi,+28.022,11
340,16,Esteban,+29.095,11
340,17,George,+31.101,11
340,18,Romain,+32.611,11
340,19,Antonio,+34.065,11
340,20,Nicholas,+38.497,11
341,1,Lewis,LEADER,11
341,2,Max,+1.759,11
341,3,Valtteri,+3.719,11
341,4,Lance,+8.786,11
341,5,Sergio,+10.306,11
341,6,Alexander,+11.621,11
341,7,Carlos,+14.595,11
341,8,Pierre,+16.059,11
341,9,Charles,+17.596,11
341,10,Lando,+20.855,11
341,11,Sebastian,+22.070,11
341,12,Daniil,+23.394,11
341,13,Daniel,+25.704,11
341,14,Kevin,+27.182,11
341,15,Kimi,+28.022,11
341,16,Esteban,+29.095,11
341,17,George,+31.101,11
341,18,Romain,+32.791,11
341,19,Antonio,+34.065,11
341,20,Nicholas,+38.497,11
342,1,Lewis,LEADER,11
342,2,Max,+1.801,11
342,3,Valtteri,+3.719,11
342,4,Lance,+9.000,11
342,5,Sergio,+10.306,11
342,6,Alexander,+11.621,11
342,7,Carlos,+14.595,11
342,8,Pierre,+15.994,11
342,9,Charles,+17.596,11
342,10,Lando,+20.855,11
342,11,Sebastian,+22.057,11
342,12,Daniil,+23.374,11
342,13,Daniel,+25.742,11
342,14,Kevin,+27.414,11
342,15,Kimi,+28.346,11
342,16,Esteban,+29.368,11
342,17,George,+31.101,11
342,18,Romain,+32.791,11
342,19,Antonio,+34.252,11
342,20,Nicholas,+38.804,11
343,1,Lewis,LEADER,11
343,2,Max,+1.836,11
343,3,Valtteri,+3.741,11
343,4,Lance,+9.122,11
343,5,Sergio,+10.528,11
343,6,Alexander,+11.909,11
343,7,Carlos,+14.587,11
343,8,Pierre,+15.964,11
343,9,Charles,+17.563,11
343,10,Lando,+20.829,11
343,11,Sebastian,+22.024,11
343,12,Daniil,+23.374,11
343,13,Daniel,+25.775,11
343,14,Kevin,+27.429,11
343,15,Kimi,+28.386,11
343,16,Esteban,+29.397,11
343,17,George,+31.406,11
343,18,Romain,+32.791,11
343,19,Antonio,+34.252,11
343,20,Nicholas,+38.804,11
344,1,Lewis,LEADER,11
344,2,Max,+1.772,11
344,3,Valtteri,+3.741,11
344,4,Lance,+9.122,11
344,5,Sergio,+10.677,11
344,6,Alexander,+11.995,11
344,7,Carlos,+14.902,11
344,8,Pierre,+15.964,11
344,9,Charles,+17.576,11
344,10,Lando,+20.783,11
344,11,Sebastian,+21.961,11
344,12,Daniil,+23.316,11
344,13,Daniel,+25.775,11
344,14,Kevin,+27.434,11
344,15,Kimi,+28.350,11
