index,pos,driver,gap,time remaining
100,19,Nicholas,- -,00:08:06
100,20,Antonio,- -,00:08:06
101,1,Lewis,1:16.013,00:08:04
101,2,Valtteri,+0.139,00:08:04
101,3,Max,+0.505,00:08:04
101,4,Carlos,+0.863,00:08:04
101,5,Sergio,+1.023,00:08:04
101,6,Lance,+1.098,00:08:04
101,7,Lando,+1.163,00:08:04
101,8,Alexander,+1.173,00:08:04
101,9,Daniel,+1.302,00:08:04
101,10,Esteban,+1.685,00:08:04
101,11,Pierre,+1.806,00:08:04
101,12,Daniil,+2.280,00:08:04
101,13,Charles,- -,00:08:04
101,14,Sebastian,- -,00:08:04
101,15,Kimi,- -,00:08:04
101,16,Kevin,- -,00:08:04
101,17,Romain,- -,00:08:04
101,18,George,- -,00:08:04
101,19,Nicholas,- -,00:08:04
101,20,Antonio,- -,00:08:04
102,1,Lewis,1:16.013,00:08:02
102,2,Valtteri,+0.139,00:08:02
102,3,Max,+0.505,00:08:02
102,4,Carlos,+0.863,00:08:02
102,5,Sergio,+1.023,00:08:02
102,6,Lance,+1.098,00:08:02
102,7,Lando,+1.163,00:08:02
102,8,Alexander,+1.173,00:08:02
102,9,Daniel,+1.302,00:08:02
102,10,Esteban,+1.685,00:08:02
102,11,Pierre,+1.806,00:08:02
102,12,Daniil,+2.280,00:08:02
102,13,Charles,- -,00:08:02
102,14,Sebastian,- -,00:08:02
102,15,Kimi,- -,00:08:02
102,16,Kevin,- -,00:08:02
102,17,Romain,- -,00:08:02
102,18,George,- -,00:08:02
102,19,Nicholas,- -,00:08:02
102,20,Antonio,- -,00:08:02
103,1,Lewis,1:16.013,00:08:00
103,2,Valtteri,+0.139,00:08:00
103,3,Max,+0.505,00:08:00
103,4,Carlos,+0.863,00:08:00
103,5,Sergio,+1.023,00:08:00
103,6,Lance,+1.098,00:08:00
103,7,Lando,+1.163,00:08:00
103,8,Alexander,+1.173,00:08:00
103,9,Daniel,+1.302,00:08:00
103,10,Esteban,+1.685,00:08:00
103,11,Pierre,+1.806,00:08:00
103,12,Daniil,+2.280,00:08:00
103,13,Charles,- -,00:08:00
103,14,Sebastian,- -,00:08:00
103,15,Kimi,- -,00:08:00
103,16,Kevin,- -,00:08:00
103,17,Romain,- -,00:08:00
103,18,George,- -,00:08:00
103,19,Nicholas,- -,00:08:00
103,20,Antonio,- -,00:08:00
104,1,Lewis,1:16.013,00:07:58
104,2,Valtteri,+0.139,00:07:58
104,3,Max,+0.505,00:07:58
104,4,Carlos,+0.863,00:07:58
104,5,Charles,+0.940,00:07:58
104,6,Sergio,+1.023,00:07:58
104,7,Lance,+1.098,00:07:58
104,8,Lando,+1.163,00:07:58
104,9,Alexander,+1.173,00:07:58
104,10,Daniel,+1.302,00:07:58
104,11,Esteban,+1.685,00:07:58
104,12,Pierre,+1.806,00:07:58
104,13,Daniil,+2.280,00:07:58
104,14,Sebastian,- -,00:07:58
104,15,Kimi,- -,00:07:58
104,16,Kevin,- -,00:07:58
104,17,Romain,- -,00:07:58
104,18,George,- -,00:07:58
104,19,Nicholas,- -,00:07:58
104,20,Antonio,- -,00:07:58
105,1,Lewis,1:16.013,00:07:56
105,2,Valtteri,+0.139,00:07:56
105,3,Max,+0.505,00:07:56
105,4,Carlos,+0.863,00:07:56
105,5,Charles,+0.940,00:07:56
105,6,Sergio,+1.023,00:07:56
105,7,Lance,+1.098,00:07:56
105,8,Lando,+1.163,00:07:56
105,9,Alexander,+1.173,00:07:56
105,10,Daniel,+1.302,00:07:56
105,11,Esteban,+1.685,00:07:56
105,12,Pierre,+1.806,00:07:56
105,13,Daniil,+2.280,00:07:56
105,14,Sebastian,- -,00:07:56
105,15,Kimi,- -,00:07:56
105,16,Kevin,- -,00:07:56
105,17,Romain,- -,00:07:56
105,18,George,- -,00:07:56
105,19,Nicholas,- -,00:07:56
105,20,Antonio,- -,00:07:56
107,1,Lewis,1:16.013,00:07:36
107,2,Valtteri,+0.139,00:07:36
107,3,Max,+0.505,00:07:36
107,4,Carlos,+0.863,00:07:36
107,5,Charles,+0.940,00:07:36
107,6,Sergio,+1.023,00:07:36
107,7,Lance,+1.098,00:07:36
107,8,Lando,+1.163,00:07:36
107,9,Alexander,+1.173,00:07:36
107,10,Daniel,+1.302,00:07:36
107,11,Sebastian,+1.382,00:07:36
107,12,Esteban,+1.685,00:07:36
107,13,Pierre,+1.806,00:07:36
107,14,Daniil,+2.280,00:07:36
107,15,Kimi,- -,00:07:36
107,16,Kevin,- -,00:07:36
107,17,Romain,- -,00:07:36
107,18,George,- -,00:07:36
107,19,Nicholas,- -,00:07:36
107,20,Antonio,- -,00:07:36
108,1,Lewis,1:16.013,00:07:34
108,2,Valtteri,+0.139,00:07:34
108,3,Max,+0.505,00:07:34
108,4,Carlos,+0.863,00:07:34
108,5,Charles,+0.940,00:07:34
108,6,Sergio,+1.023,00:07:34
108,7,Lance,+1.098,00:07:34
108,8,Lando,+1.163,00:07:34
108,9,Alexander,+1.173,00:07:34
108,10,Daniel,+1.302,00:07:34
108,11,Sebastian,+1.382,00:07:34
108,12,Esteban,+1.685,00:07:34
108,13,Pierre,+1.806,00:07:34
108,14,Daniil,+2.280,00:07:34
108,15,Kimi,- -,00:07:34
108,16,Kevin,- -,00:07:34
108,17,Romain,- -,00:07:34
108,18,George,- -,00:07:34
108,19,Nicholas,- -,00:07:34
108,20,Antonio,- -,00:07:34
109,1,Lewis,1:16.013,00:07:32
109,2,Valtteri,+0.139,00:07:32
109,3,Max,+0.505,00:07:32
109,4,Carlos,+0.863,00:07:32
109,5,Charles,+0.940,00:07:32
109,6,Sergio,+1.023,00:07:32
109,7,Lance,+1.098,00:07:32
109,8,Lando,+1.163,00:07:32
109,9,Alexander,+1.173,00:07:32
109,10,Daniel,+1.302,00:07:32
109,11,Sebastian,+1.382,00:07:32
109,12,Esteban,+1.685,00:07:32
109,13,Pierre,+1.806,00:07:32
109,14,Daniil,+2.280,00:07:32
109,15,Kimi,- -,00:07:32
109,16,Kevin,- -,00:07:32
109,17,Romain,- -,00:07:32
109,18,George,- -,00:07:32
109,19,Nicholas,- -,00:07:32
109,20,Antonio,- -,00:07:32
110,1,Lewis,1:16.013,00:07:30
110,2,Valtteri,+0.139,00:07:30
110,3,Max,+0.505,00:07:30
110,4,Carlos,+0.863,00:07:30
110,5,Charles,+0.940,00:07:30
110,6,Sergio,+1.023,00:07:30
110,7,Lance,+1.098,00:07:30
110,8,Lando,+1.163,00:07:30
110,9,Alexander,+1.173,00:07:30
110,10,Daniel,+1.302,00:07:30
110,11,Sebastian,+1.382,00:07:30
110,12,Esteban,+1.685,00:07:30
110,13,Pierre,+1.806,00:07:30
110,14,Daniil,+2.280,00:07:30
110,15,Kimi,- -,00:07:30
110,16,Kevin,- -,00:07:30
110,17,Romain,- -,00:07:30
110,18,George,- -,00:07:30
110,19,Nicholas,- -,00:07:30
110,20,Antonio,- -,00:07:30
111,1,Lewis,1:16.013,00:07:28
111,2,Valtteri,+0.139,00:07:28
111,3,Max,+0.505,00:07:28
111,4,Carlos,+0.863,00:07:28
111,5,Charles,+0.940,00:07:28
111,6,Sergio,+1.023,00:07:28
111,7,Lance,+1.098,00:07:28
111,8,Lando,+1.163,00:07:28
111,9,Alexander,+1.173,00:07:28
111,10,Daniel,+1.302,00:07:28
111,11,Sebastian,+1.382,00:07:28
111,12,Esteban,+1.685,00:07:28
111,13,Pierre,+1.806,00:07:28
111,14,Daniil,+2.280,00:07:28
111,15,Kimi,- -,00:07:28
111,16,Kevin,- -,00:07:28
111,17,Romain,- -,00:07:28
111,18,George,- -,00:07:28
111,19,Nicholas,- -,00:07:28
111,20,Antonio,- -,00:07:28
112,1,Lewis,1:16.013,00:07:26
112,2,Valtteri,+0.139,00:07:26
112,3,Max,+0.505,00:07:26
112,4,Carlos,+0.863,00:07:26
112,5,Charles,+0.940,00:07:26
112,6,Sergio,+1.023,00:07:26
112,7,Lance,+1.098,00:07:26
112,8,Lando,+1.163,00:07:26
112,9,Alexander,+1.173,00:07:26
112,10,Daniel,+1.302,00:07:26
112,11,Sebastian,+1.382,00:07:26
112,12,Esteban,+1.685,00:07:26
112,13,Pierre,+1.806,00:07:26
112,14,Daniil,+2.280,00:07:26
112,15,Kimi,- -,00:07:26
112,16,Kevin,- -,00:07:26
112,17,Romain,- -,00:07:26
112,18,George,- -,00:07:26
112,19,Nicholas,- -,00:07:26
112,20,Antonio,- -,00:07:26
113,1,Lewis,1:16.013,00:07:23
113,2,Valtteri,+0.139,00:07:23
113,3,Max,+0.505,00:07:23
113,4,Carlos,+0.863,00:07:23
113,5,Charles,+0.940,00:07:23
113,6,Sergio,+1.023,00:07:23
113,7,Lance,+1.098,00:07:23
113,8,Lando,+1.163,00:07:23
113,9,Alexander,+1.173,00:07:23
113,10,Daniel,+1.302,00:07:23
113,11,Sebastian,+1.382,00:07:23
113,12,Esteban,+1.685,00:07:23
113,13,Pierre,+1.806,00:07:23
113,14,Daniil,+2.280,00:07:23
113,15,Kimi,- -,00:07:23
113,16,Kevin,- -,00:07:23
113,17,Romain,- -,00:07:23
113,18,George,- -,00:07:23
113,19,Nicholas,- -,00:07:23
113,20,Antonio,- -,00:07:23
114,1,Lewis,1:16.013,00:07:21
114,2,Valtteri,+0.139,00:07:21
114,3,Max,+0.505,00:07:21
114,4,Carlos,+0.863,00:07:21
114,5,Charles,+0.940,00:07:21
114,6,Sergio,+1.023,00:07:21
114,7,Lance,+1.098,00:07:21
114,8,Lando,+1.163,00:07:21
114,9,Alexander,+1.173,00:07:21
114,10,Daniel,+1.302,00:07:21
114,11,Sebastian,+1.382,00:07:21
114,12,Esteban,+1.685,00:07:21
114,13,Pierre,+1.806,00:07:21
114,14,Daniil,+2.280,00:07:21
114,15,Kimi,- -,00:07:21
114,16,Kevin,- -,00:07:21
114,17,Romain,- -,00:07:21
114,18,George,- -,00:07:21
114,19,Nicholas,- -,00:07:21
114,20,Antonio,- -,00:07:21
115,1,Lewis,1:16.013,00:07:19
115,2,Valtteri,+0.139,00:07:19
115,3,Max,+0.505,00:07:19
115,4,Carlos,+0.863,00:07:19
115,5,Charles,+0.940,00:07:19
115,6,Sergio,+1.023,00:07:19
115,7,Lance,+1.098,00:07:19
115,8,Lando,+1.163,00:07:19
115,9,Alexander,+1.173,00:07:19
115,10,Daniel,+1.302,00:07:19
115,11,Sebastian,+1.382,00:07:19
115,12,Esteban,+1.685,00:07:19
115,13,Pierre,+1.806,00:07:19
115,14,Daniil,+2.280,00:07:19
115,15,Kimi,- -,00:07:19
115,16,Kevin,- -,00:07:19
115,17,Romain,- -,00:07:19
115,18,George,- -,00:07:19
115,19,Nicholas,- -,00:07:19
115,20,Antonio,- -,00:07:19
116,1,Lewis,1:16.013,00:07:17
116,2,Valtteri,+0.139,00:07:17
116,3,Max,+0.505,00:07:17
116,4,Carlos,+0.863,00:07:17
116,5,Charles,+0.940,00:07:17
116,6,Sergio,+1.023,00:07:17
116,7,Lance,+1.098,00:07:17
116,8,Lando,+1.163,00:07:17
116,9,Alexander,+1.173,00:07:17
116,10,Daniel,+1.302,00:07:17
116,11,Sebastian,+1.382,00:07:17
116,12,Esteban,+1.685,00:07:17
116,13,Pierre,+1.806,00:07:17
116,14,Daniil,+2.280,00:07:17
116,15,Kimi,- -,00:07:17
116,16,Kevin,- -,00:07:17
116,17,Romain,- -,00:07:17
116,18,George,- -,00:07:17
116,19,Nicholas,- -,00:07:17
116,20,Antonio,- -,00:07:17
117,1,Lewis,1:16.013,00:07:15
117,2,Valtteri,+0.139,00:07:15
117,3,Max,+0.505,00:07:15
117,4,Carlos,+0.863,00:07:15
117,5,Charles,+0.940,00:07:15
117,6,Sergio,+1.023,00:07:15
117,7,Lance,+1.098,00:07:15
117,8,Lando,+1.163,00:07:15
117,9,Alexander,+1.173,00:07:15
117,10,Daniel,+1.302,00:07:15
117,11,Sebastian,+1.382,00:07:15
117,12,Esteban,+1.685,00:07:15
117,13,Pierre,+1.806,00:07:15
117,14,Daniil,+2.280,00:07:15
117,15,Kimi,- -,00:07:15
117,16,Kevin,- -,00:07:15
117,17,Romain,- -,00:07:15
117,18,George,- -,00:07:15
117,19,Nicholas,- -,00:07:15
117,20,Antonio,- -,00:07:15
118,1,Lewis,1:16.013,00:07:13
118,2,Valtteri,+0.139,00:07:13
118,3,Max,+0.505,00:07:13
118,4,Carlos,+0.863,00:07:13
118,5,Charles,+0.940,00:07:13
118,6,Sergio,+1.023,00:07:13
118,7,Lance,+1.098,00:07:13
118,8,Lando,+1.163,00:07:13
118,9,Alexander,+1.173,00:07:13
118,10,Daniel,+1.302,00:07:13
118,11,Sebastian,+1.382,00:07:13
118,12,Esteban,+1.685,00:07:13
118,13,Pierre,+1.806,00:07:13
118,14,Daniil,+2.280,00:07:13
118,15,Kimi,- -,00:07:13
118,16,Kevin,- -,00:07:13
118,17,Romain,- -,00:07:13
118,18,George,- -,00:07:13
118,19,Nicholas,- -,00:07:13
118,20,Antonio,- -,00:07:13
119,1,Lewis,1:16.013,00:07:11
119,2,Valtteri,+0.139,00:07:11
119,3,Max,+0.505,00:07:11
119,4,Carlos,+0.863,00:07:11
119,5,Charles,+0.940,00:07:11
119,6,Sergio,+1.023,00:07:11
119,7,Lance,+1.098,00:07:11
119,8,Lando,+1.163,00:07:11
119,9,Alexander,+1.173,00:07:11
119,10,Daniel,+1.302,00:07:11
119,11,Sebastian,+1.382,00:07:11
119,12,Esteban,+1.685,00:07:11
119,13,Pierre,+1.806,00:07:11
119,14,Daniil,+2.280,00:07:11
119,15,Kimi,- -,00:07:11
119,16,Kevin,- -,00:07:11
119,17,Romain,- -,00:07:11
119,18,George,- -,00:07:11
119,19,Nicholas,- -,00:07:11
119,20,Antonio,- -,00:07:11
120,1,Lewis,1:16.013,00:07:09
120,2,Valtteri,+0.139,00:07:09
120,3,Max,+0.505,00:07:09
120,4,Carlos,+0.863,00:07:09
120,5,Charles,+0.940,00:07:09
120,6,Sergio,+1.023,00:07:09
120,7,Lance,+1.098,00:07:09
120,8,Lando,+1.163,00:07:09
120,9,Alexander,+1.173,00:07:09
120,10,Daniel,+1.302,00:07:09
120,11,Sebastian,+1.382,00:07:09
120,12,Esteban,+1.685,00:07:09
120,13,Pierre,+1.806,00:07:09
120,14,Daniil,+2.280,00:07:09
120,15,Kimi,- -,00:07:09
120,16,Kevin,- -,00:07:09
120,17,Romain,- -,00:07:09
120,18,George,- -,00:07:09
120,19,Nicholas,- -,00:07:09
120,20,Antonio,- -,00:07:09
121,1,Lewis,1:16.013,00:07:07
121,2,Valtteri,+0.139,00:07:07
121,3,Max,+0.505,00:07:07
121,4,Carlos,+0.863,00:07:07
121,5,Charles,+0.940,00:07:07
121,6,Sergio,+1.023,00:07:07
121,7,Lance,+1.098,00:07:07
121,8,Lando,+1.163,00:07:07
121,9,Alexander,+1.173,00:07:07
121,10,Daniel,+1.302,00:07:07
121,11,Sebastian,+1.382,00:07:07
121,12,Esteban,+1.685,00:07:07
121,13,Pierre,+1.806,00:07:07
121,14,Daniil,+2.280,00:07:07
121,15,Kimi,- -,00:07:07
121,16,Kevin,- -,00:07:07
121,17,Romain,- -,00:07:07
121,18,George,- -,00:07:07
121,19,Nicholas,- -,00:07:07
121,20,Antonio,- -,00:07:07
122,1,Lewis,1:16.013,00:07:04
122,2,Valtteri,+0.139,00:07:04
122,3,Max,+0.505,00:07:04
122,4,Carlos,+0.863,00:07:04
122,5,Charles,+0.940,00:07:04
122,6,Sergio,+1.023,00:07:04
122,7,Lance,+1.098,00:07:04
122,8,Lando,+1.163,00:07:04
122,9,Alexander,+1.173,00:07:04
122,10,Daniel,+1.302,00:07:04
122,11,Sebastian,+1.382,00:07:04
122,12,Esteban,+1.685,00:07:04
122,13,Pierre,+1.806,00:07:04
122,14,Daniil,+2.280,00:07:04
122,15,Kimi,- -,00:07:04
122,16,Kevin,- -,00:07:04
122,17,Romain,- -,00:07:04
122,18,George,- -,00:07:04
122,19,Nicholas,- -,00:07:04
122,20,Antonio,- -,00:07:04
123,1,Lewis,1:16.013,00:07:02
123,2,Valtteri,+0.139,00:07:02
123,3,Max,+0.505,00:07:02
123,4,Carlos,+0.863,00:07:02
123,5,Charles,+0.940,00:07:02
123,6,Sergio,+1.023,00:07:02
123,7,Lance,+1.098,00:07:02
123,8,Lando,+1.163,00:07:02
123,9,Alexander,+1.173,00:07:02
123,10,Daniel,+1.302,00:07:02
123,11,Sebastian,+1.382,00:07:02
123,12,Esteban,+1.685,00:07:02
123,13,Pierre,+1.806,00:07:02
123,14,Daniil,+2.280,00:07:02
123,15,Kimi,- -,00:07:02
123,16,Kevin,- -,00:07:02
123,17,Romain,- -,00:07:02
123,18,George,- -,00:07:02
123,19,Nicholas,- -,00:07:02
123,20,Antonio,- -,00:07:02
124,1,Lewis,1:16.013,00:07:00
124,2,Valtteri,+0.139,00:07:00
124,3,Max,+0.505,00:07:00
124,4,Carlos,+0.863,00:07:00
124,5,Charles,+0.940,00:07:00
124,6,Sergio,+1.023,00:07:00
124,7,Lance,+1.098,00:07:00
124,8,Lando,+1.163,00:07:00
124,9,Alexander,+1.173,00:07:00
124,10,Daniel,+1.302,00:07:00
124,11,Sebastian,+1.382,00:07:00
124,12,Esteban,+1.685,00:07:00
124,13,Pierre,+1.806,00:07:00
124,14,Daniil,+2.280,00:07:00
124,15,Kimi,- -,00:07:00
124,16,Kevin,- -,00:07:00
124,17,Romain,- -,00:07:00
124,18,George,- -,00:07:00
124,19,Nicholas,- -,00:07:00
124,20,Antonio,- -,00:07:00
125,1,Lewis,1:16.013,00:06:58
125,2,Valtteri,+0.139,00:06:58
125,3,Max,+0.505,00:06:58
125,4,Carlos,+0.863,00:06:58
125,5,Charles,+0.940,00:06:58
125,6,Sergio,+1.023,00:06:58
125,7,Lance,+1.098,00:06:58
125,8,Lando,+1.163,00:06:58
125,9,Alexander,+1.173,00:06:58
125,10,Daniel,+1.302,00:06:58
125,11,Sebastian,+1.382,00:06:58
125,12,Esteban,+1.685,00:06:58
125,13,Pierre,+1.806,00:06:58
125,14,Daniil,+2.280,00:06:58
125,15,Kimi,- -,00:06:58
125,16,Kevin,- -,00:06:58
125,17,Romain,- -,00:06:58
125,18,George,- -,00:06:58
125,19,Nicholas,- -,00:06:58
125,20,Antonio,- -,00:06:58
126,1,Lewis,1:16.013,00:06:56
126,2,Valtteri,+0.139,00:06:56
126,3,Max,+0.505,00:06:56
126,4,Carlos,+0.863,00:06:56
126,5,Charles,+0.940,00:06:56
126,6,Sergio,+1.023,00:06:56
126,7,Lance,+1.098,00:06:56
126,8,Lando,+1.163,00:06:56
126,9,Alexander,+1.173,00:06:56
126,10,Daniel,+1.302,00:06:56
126,11,Sebastian,+1.382,00:06:56
126,12,Esteban,+1.685,00:06:56
126,13,Pierre,+1.806,00:06:56
126,14,Daniil,+2.280,00:06:56
126,15,Kimi,- -,00:06:56
126,16,Kevin,- -,00:06:56
126,17,Romain,- -,00:06:56
126,18,George,- -,00:06:56
126,19,Nicholas,- -,00:06:56
126,20,Antonio,- -,00:06:56
127,1,Lewis,1:16.013,00:06:54
127,2,Valtteri,+0.139,00:06:54
127,3,Max,+0.505,00:06:54
127,4,Carlos,+0.863,00:06:54
127,5,Charles,+0.940,00:06:54
127,6,Sergio,+1.023,00:06:54
127,7,Lance,+1.098,00:06:54
127,8,Lando,+1.163,00:06:54
127,9,Alexander,+1.173,00:06:54
127,10,Daniel,+1.302,00:06:54
127,11,Sebastian,+1.382,00:06:54
127,12,Esteban,+1.685,00:06:54
127,13,Pierre,+1.806,00:06:54
127,14,Daniil,+2.280,00:06:54
127,15,Kimi,- -,00:06:54
127,16,Kevin,- -,00:06:54
127,17,Romain,- -,00:06:54
127,18,George,- -,00:06:54
127,19,Nicholas,- -,00:06:54
127,20,Antonio,- -,00:06:54
128,1,Lewis,1:16.013,00:06:51
128,2,Valtteri,+0.139,00:06:51
128,3,Max,+0.505,00:06:51
128,4,Carlos,+0.863,00:06:51
128,5,Charles,+0.940,00:06:51
128,6,Sergio,+1.023,00:06:51
128,7,Lance,+1.098,00:06:51
128,8,Lando,+1.163,00:06:51
128,9,Alexander,+1.173,00:06:51
128,10,Daniel,+1.302,00:06:51
128,11,Sebastian,+1.382,00:06:51
128,12,Esteban,+1.685,00:06:51
128,13,Pierre,+1.806,00:06:51
128,14,Daniil,+2.280,00:06:51
128,15,Kimi,+2.328,00:06:51
128,16,Kevin,- -,00:06:51
128,17,Romain,- -,00:06:51
128,18,George,- -,00:06:51
128,19,Nicholas,- -,00:06:51
128,20,Antonio,- -,00:06:51
129,1,Lewis,1:16.013,00:06:49
129,2,Valtteri,+0.139,00:06:49
129,3,Max,+0.505,00:06:49
129,4,Carlos,+0.863,00:06:49
129,5,Charles,+0.940,00:06:49
129,6,Sergio,+1.023,00:06:49
129,7,Lance,+1.098,00:06:49
129,8,Lando,+1.163,00:06:49
129,9,Alexander,+1.173,00:06:49
129,10,Daniel,+1.302,00:06:49
129,11,Sebastian,+1.382,00:06:49
129,12,Esteban,+1.685,00:06:49
129,13,Pierre,+1.806,00:06:49
129,14,Daniil,+2.280,00:06:49
129,15,Kimi,+2.328,00:06:49
129,16,Kevin,- -,00:06:49
129,17,Romain,- -,00:06:49
129,18,George,- -,00:06:49
129,19,Nicholas,- -,00:06:49
129,20,Antonio,- -,00:06:49
130,1,Lewis,1:16.013,00:06:47
130,2,Valtteri,+0.139,00:06:47
130,3,Max,+0.505,00:06:47
130,4,Carlos,+0.863,00:06:47
130,5,Charles,+0.940,00:06:47
130,6,Sergio,+1.023,00:06:47
130,7,Lance,+1.098,00:06:47
130,8,Lando,+1.163,00:06:47
130,9,Alexander,+1.173,00:06:47
130,10,Daniel,+1.302,00:06:47
130,11,Sebastian,+1.382,00:06:47
130,12,Esteban,+1.685,00:06:47
130,13,Pierre,+1.806,00:06:47
130,14,Daniil,+2.280,00:06:47
130,15,Kimi,+2.328,00:06:47
130,16,Kevin,- -,00:06:47
130,17,Romain,- -,00:06:47
130,18,George,- -,00:06:47
130,19,Nicholas,- -,00:06:47
130,20,Antonio,- -,00:06:47
131,1,Lewis,1:16.013,00:06:45
131,2,Valtteri,+0.139,00:06:45
131,3,Max,+0.505,00:06:45
131,4,Carlos,+0.863,00:06:45
131,5,Charles,+0.940,00:06:45
131,6,Sergio,+1.023,00:06:45
131,7,Lance,+1.098,00:06:45
131,8,Lando,+1.163,00:06:45
131,9,Alexander,+1.173,00:06:45
131,10,Daniel,+1.302,00:06:45
131,11,Sebastian,+1.382,00:06:45
131,12,Esteban,+1.685,00:06:45
131,13,Pierre,+1.806,00:06:45
131,14,Daniil,+2.280,00:06:45
131,15,Kimi,+2.328,00:06:45
131,16,Kevin,- -,00:06:45
131,17,Romain,- -,00:06:45
131,18,George,- -,00:06:45
131,19,Nicholas,- -,00:06:45
131,20,Antonio,- -,00:06:45
132,1,Lewis,1:16.013,00:06:43
132,2,Valtteri,+0.139,00:06:43
132,3,Max,+0.505,00:06:43
132,4,Carlos,+0.863,00:06:43
132,5,Charles,+0.940,00:06:43
132,6,Sergio,+1.023,00:06:43
132,7,Lance,+1.098,00:06:43
132,8,Lando,+1.163,00:06:43
132,9,Alexander,+1.173,00:06:43
132,10,Daniel,+1.302,00:06:43
132,11,Sebastian,+1.382,00:06:43
132,12,Esteban,+1.685,00:06:43
132,13,Pierre,+1.806,00:06:43
132,14,Daniil,+2.280,00:06:43
132,15,Kimi,+2.328,00:06:43
132,16,Kevin,- -,00:06:43
132,17,Romain,- -,00:06:43
132,18,George,- -,00:06:43
132,19,Nicholas,- -,00:06:43
132,20,Antonio,- -,00:06:43
133,1,Lewis,1:16.013,00:06:41
133,2,Valtteri,+0.139,00:06:41
133,3,Max,+0.505,00:06:41
133,4,Carlos,+0.863,00:06:41
133,5,Charles,+0.940,00:06:41
133,6,Sergio,+1.023,00:06:41
133,7,Lance,+1.098,00:06:41
133,8,Lando,+1.163,00:06:41
133,9,Alexander,+1.173,00:06:41
133,10,Daniel,+1.302,00:06:41
133,11,Sebastian,+1.382,00:06:41
133,12,Esteban,+1.685,00:06:41
133,13,Pierre,+1.806,00:06:41
133,14,Daniil,+2.280,00:06:41
133,15,Kimi,+2.328,00:06:41
133,16,Kevin,- -,00:06:41
133,17,Romain,- -,00:06:41
133,18,George,- -,00:06:41
133,19,Nicholas,- -,00:06:41
133,20,Antonio,- -,00:06:41
134,1,Lewis,1:16.013,00:06:38
134,2,Valtteri,+0.139,00:06:38
134,3,Max,+0.505,00:06:38
134,4,Carlos,+0.863,00:06:38
134,5,Charles,+0.940,00:06:38
134,6,Sergio,+1.023,00:06:38
134,7,Lance,+1.098,00:06:38
134,8,Lando,+1.163,00:06:38
134,9,Alexander,+1.173,00:06:38
134,10,Daniel,+1.302,00:06:38
134,11,Sebastian,+1.382,00:06:38
134,12,Esteban,+1.685,00:06:38
134,13,Pierre,+1.806,00:06:38
134,14,Daniil,+2.280,00:06:38
134,15,Kimi,+2.328,00:06:38
134,16,Kevin,- -,00:06:38
134,17,Romain,- -,00:06:38
134,18,George,- -,00:06:38
134,19,Nicholas,- -,00:06:38
134,20,Antonio,- -,00:06:38
135,1,Lewis,1:16.013,00:06:36
135,2,Valtteri,+0.139,00:06:36
135,3,Max,+0.505,00:06:36
135,4,Carlos,+0.863,00:06:36
135,5,Charles,+0.940,00:06:36
135,6,Sergio,+1.023,00:06:36
135,7,Lance,+1.098,00:06:36
135,8,Lando,+1.163,00:06:36
135,9,Alexander,+1.173,00:06:36
135,10,Daniel,+1.302,00:06:36
135,11,Sebastian,+1.382,00:06:36
135,12,Esteban,+1.685,00:06:36
135,13,Pierre,+1.806,00:06:36
135,14,Daniil,+2.280,00:06:36
135,15,Kimi,+2.328,00:06:36
135,16,Kevin,- -,00:06:36
135,17,Romain,- -,00:06:36
135,18,George,- -,00:06:36
135,19,Nicholas,- -,00:06:36
135,20,Antonio,- -,00:06:36
136,1,Lewis,1:16.013,00:06:34
136,2,Valtteri,+0.139,00:06:34
136,3,Max,+0.505,00:06:34
136,4,Carlos,+0.863,00:06:34
136,5,Charles,+0.940,00:06:34
136,6,Sergio,+1.023,00:06:34
136,7,Lance,+1.098,00:06:34
136,8,Lando,+1.163,00:06:34
136,9,Alexander,+1.173,00:06:34
136,10,Daniel,+1.302,00:06:34
136,11,Sebastian,+1.382,00:06:34
136,12,Esteban,+1.685,00:06:34
136,13,Pierre,+1.806,00:06:34
136,14,Daniil,+2.280,00:06:34
136,15,Kimi,+2.328,00:06:34
136,16,Kevin,- -,00:06:34
136,17,Romain,- -,00:06:34
136,18,George,- -,00:06:34
136,19,Nicholas,- -,00:06:34
136,20,Antonio,- -,00:06:34
137,1,Lewis,1:16.013,00:06:32
137,2,Valtteri,+0.139,00:06:32
137,3,Max,+0.505,00:06:32
137,4,Carlos,+0.863,00:06:32
137,5,Charles,+0.940,00:06:32
137,6,Sergio,+1.023,00:06:32
137,7,Lance,+1.098,00:06:32
137,8,Lando,+1.163,00:06:32
137,9,Alexander,+1.173,00:06:32
137,10,Daniel,+1.302,00:06:32
137,11,Sebastian,+1.382,00:06:32
137,12,Esteban,+1.685,00:06:32
137,13,Pierre,+1.806,00:06:32
137,14,Daniil,+2.280,00:06:32
137,15,Kimi,+2.328,00:06:32
137,16,Kevin,- -,00:06:32
137,17,Romain,- -,00:06:32
137,18,George,- -,00:06:32
137,19,Nicholas,- -,00:06:32
137,20,Antonio,- -,00:06:32
138,1,Lewis,1:16.013,00:06:29
138,2,Valtteri,+0.139,00:06:29
138,3,Max,+0.505,00:06:29
138,4,Carlos,+0.863,00:06:29
138,5,Charles,+0.940,00:06:29
138,6,Sergio,+1.023,00:06:29
138,7,Lance,+1.098,00:06:29
